Date,Open,High,Low,Close,Adj Close,Volume
2018-04-24,34.266701,34.393299,33.653301,33.820000,31.625109,12123900
2018-04-25,33.480000,33.826698,33.293301,33.619999,31.438080,14208600
2018-04-26,33.919998,34.513302,33.833302,34.400002,32.167477,14530650
2018-04-27,34.613300,34.733299,34.200001,34.333302,32.105106,13620900
2018-04-30,34.340000,34.486698,33.779999,34.006699,31.799690,9489750
2018-05-02,33.446701,33.533298,32.326698,32.466702,30.373041,33521550
2018-05-03,32.500000,32.713299,31.760000,31.826700,29.774309,22357650
2018-05-04,31.700001,31.953300,31.453300,31.453300,29.424984,22746900
2018-05-07,31.600000,31.906700,31.333300,31.500000,29.468679,15657600
2018-05-08,31.533300,31.900000,31.266701,31.600000,29.562225,15583050
2018-05-09,31.740000,31.966700,31.360001,31.700001,29.655777,14924400
2018-05-10,31.940001,32.646702,31.806700,32.566700,30.466591,17401050
2018-05-11,32.480000,32.733299,31.946699,32.046700,29.980125,11724450
2018-05-14,32.266701,32.426701,31.320000,31.566700,29.531076,16249800
2018-05-15,30.799999,31.733299,30.733299,31.446699,29.418816,16983450
2018-05-16,31.546700,32.173302,31.493299,31.993299,29.930164,12513150
2018-05-17,31.900000,31.900000,30.246700,30.320000,28.364767,33939900
2018-05-18,29.673300,30.106701,29.280001,30.106701,28.165222,59851500
2018-05-21,30.506701,30.646700,29.413300,29.693300,27.778481,25882950
2018-05-22,30.000000,30.846701,29.813299,30.413300,28.452055,32919450
2018-05-23,30.000000,30.313299,29.793301,29.840000,27.915720,30748800
2018-05-24,29.559999,30.253300,29.306700,30.233299,28.283655,24649050
2018-05-25,30.459999,30.466700,29.746700,29.966700,28.034252,16941750
2018-05-28,29.660000,29.686701,28.580000,28.700001,26.849232,19776450
2018-05-29,28.986700,29.246700,28.440001,28.600000,26.755684,30390150
2018-05-30,28.600000,28.933300,28.313299,28.653299,26.805553,36964950
2018-06-01,29.006701,29.433300,28.459999,29.213301,27.343750,23248200
2018-06-04,29.540001,29.993299,29.533300,29.846701,27.936621,23084550
2018-06-05,29.600000,29.966700,28.799999,28.920000,27.069220,28700400
2018-06-06,28.673300,28.853300,27.893299,28.186701,26.382849,22739100
2018-06-07,27.706699,27.799999,26.299999,27.366699,25.615322,40423950
2018-06-08,27.366699,27.766701,26.613300,27.433300,25.677660,30037950
2018-06-11,27.540001,27.913300,26.566700,26.639999,24.935135,21694050
2018-06-12,26.633301,27.046700,26.440001,26.586700,24.885246,13919400
2018-06-13,26.733299,26.846701,25.940001,26.326700,24.641882,21526800
2018-06-14,26.500000,26.653299,25.393299,25.393299,23.768217,28030350
2018-06-15,25.466700,25.766701,25.033300,25.639999,23.999121,40738500
2018-06-18,25.473301,25.540001,24.926701,25.120001,23.512407,20173950
2018-06-19,25.006701,26.639999,24.840000,26.253300,24.573177,42618750
2018-06-20,26.666700,27.046700,26.033300,26.740000,25.028730,29386500
2018-06-21,26.660000,26.760000,25.799999,26.026699,24.361078,15242550
2018-06-22,26.353300,26.420000,25.866699,26.226700,24.548283,12190200
2018-06-25,26.466700,26.593300,25.833300,26.280001,24.598169,21806700
2018-06-26,26.333300,26.719999,25.879999,26.193300,24.517017,19522200
2018-06-27,26.093300,26.500000,25.566700,25.719999,24.074005,17337450
2018-06-28,25.726700,26.666700,25.726700,26.433300,24.741657,17432550
2018-06-29,26.740000,27.146700,26.613300,26.893299,25.172218,25088400
2018-07-02,26.600000,26.900000,26.473301,26.900000,25.192545,11443650
2018-07-03,27.173300,27.833300,26.980000,27.533300,25.785646,14621850
2018-07-04,27.666700,27.986700,27.473301,27.980000,26.203989,11713500
2018-07-05,28.066700,28.133301,27.333300,27.799999,26.035419,14655900
2018-07-06,27.866699,28.180000,27.680000,28.053301,26.272635,11417250
2018-07-10,28.219999,28.520000,27.653299,28.126699,26.341377,22691850
2018-07-11,27.840000,28.413300,27.840000,28.240000,26.447489,23444250
2018-07-12,28.373301,28.840000,28.326700,28.773300,26.946941,20319150
2018-07-13,28.620001,29.513300,28.620001,29.506701,27.633787,19735650
2018-07-16,29.459999,29.639999,29.139999,29.400000,27.533859,14267400
2018-07-17,29.200001,30.093300,29.153299,29.953300,28.052040,16505700
2018-07-18,29.846701,30.000000,29.540001,29.573299,27.696159,14705100
2018-07-19,29.253300,30.000000,28.980000,30.000000,28.095776,15625200
2018-07-20,30.840000,31.033300,30.586700,30.853300,28.894909,25491600
2018-07-23,30.760000,30.813299,30.166700,30.260000,28.339268,12138750
2018-07-24,30.586700,30.653299,30.080000,30.240000,28.320541,17226450
2018-07-25,30.540001,31.386700,30.520000,31.193300,29.213333,17867400
2018-07-26,30.946699,31.200001,30.473301,30.700001,28.751341,21151050
2018-07-27,30.873301,31.126699,30.559999,30.866699,28.907461,19142400
2018-07-30,31.046700,31.533300,30.953300,31.313299,29.325710,15570750
2018-07-31,30.526699,30.713301,29.933300,30.000000,28.095776,35539350
2018-08-01,29.986700,30.453300,29.933300,30.366699,28.453428,18910050
2018-08-02,30.133301,30.653299,29.873301,30.473301,28.553308,18909450
2018-08-03,30.700001,31.286699,30.700001,31.200001,29.234224,18072450
2018-08-06,31.326700,31.440001,30.799999,30.973301,29.021811,13164000
2018-08-07,31.166700,31.233299,30.346701,30.786699,28.846964,20860350
2018-08-08,30.786699,31.133301,30.046700,30.066700,28.172327,21587550
2018-08-09,30.333300,30.433300,29.680000,29.906700,28.022406,15496050
2018-08-10,29.446699,29.453300,28.520000,28.820000,27.004177,22262850
2018-08-13,28.600000,29.340000,28.299999,29.046700,27.216583,25018650
2018-08-14,29.506701,29.686701,29.166700,29.646700,27.778793,15834450
2018-08-15,29.153299,29.566700,29.000000,29.446699,27.591393,23446950
2018-08-16,29.540001,29.666700,29.246700,29.406700,27.553913,14976900
2018-08-17,29.000000,29.246700,28.626699,28.653299,26.847982,20311500
2018-08-20,28.013300,28.513300,27.959999,28.353300,26.683474,25705650
2018-08-21,28.146700,28.360001,27.733299,27.986700,26.338465,22427400
2018-08-22,27.873301,28.700001,27.666700,28.653299,26.965807,13232700
2018-08-23,28.639999,28.820000,27.540001,27.540001,25.918074,20467050
2018-08-24,28.066700,28.120001,27.459999,27.746700,26.112604,10278000
2018-08-27,28.066700,28.726700,27.906700,28.666700,26.978418,16135650
2018-08-28,28.500000,28.713301,28.219999,28.466700,26.790195,13424250
2018-08-29,28.526699,29.020000,28.500000,28.940001,27.235619,10291350
2018-08-30,28.706699,28.799999,27.780001,27.799999,26.162758,18547650
2018-08-31,27.786699,28.420000,27.786699,28.180000,26.520378,18399000
2018-09-03,27.893299,28.020000,27.780001,27.780001,26.157864,6474900
2018-09-04,27.726700,27.920000,27.313299,27.540001,25.931875,17615850
