Date,Open,High,Low,Close,Adj Close,Volume
2020-02-27,25.719999,26.530001,24.889999,25.299999,25.299320,100112100
2020-02-28,25.160000,25.559999,24.620001,25.340000,25.339321,89095300
2020-03-02,25.500000,26.750000,25.480000,26.530001,26.529289,71596400
2020-03-03,26.570000,27.480000,25.760000,26.049999,26.049301,86855700
2020-03-04,26.910000,26.940001,26.240000,26.889999,26.889278,42320500
2020-03-05,26.330000,26.670000,24.709999,25.290001,25.289322,69722300
2020-03-06,24.100000,24.129999,22.549999,22.830000,22.829388,138597600
2020-03-09,17.809999,18.230000,15.410000,16.049999,16.049568,254813800
2020-03-10,18.650000,18.650000,16.370001,17.559999,17.559528,170478000
2020-03-11,16.700001,17.129999,15.000000,15.850000,15.849575,132482400
2020-03-12,13.660000,13.860000,11.080000,12.600000,12.599663,151535900
2020-03-13,15.100000,15.400000,12.700000,15.400000,15.399587,174972600
2020-03-16,12.910000,14.100000,12.550000,13.090000,13.089649,126432800
2020-03-17,13.600000,13.840000,13.000000,13.000000,12.999651,149228500
2020-03-18,11.790000,12.270000,10.870000,11.290000,11.289697,162515200
2020-03-19,11.070000,13.070000,10.850000,12.210000,12.209673,157065200
2020-03-20,13.110000,13.500000,11.830000,12.000000,11.999678,149029900
2020-03-23,12.110000,12.180000,11.280000,11.500000,11.499692,107092400
2020-03-24,12.570000,13.540000,12.280000,13.250000,13.249644,114259200
2020-03-25,13.240000,14.790000,12.830000,14.320000,14.319615,158286200
2020-03-26,14.400000,15.190000,13.810000,14.390000,14.389614,130618400
2020-03-27,13.300000,13.690000,13.250000,13.300000,13.299644,101405900
2020-03-30,13.150000,13.740000,12.830000,13.380000,13.379642,110947200
2020-03-31,13.600000,14.540000,13.600000,13.990000,13.989625,156116500
2020-04-01,13.450000,14.550000,13.320000,14.300000,14.299617,114455000
2020-04-02,15.400000,16.549999,15.010000,15.510000,15.509584,234951200
2020-04-03,16.299999,16.360001,14.930000,15.340000,15.339589,142898700
2020-04-06,16.049999,16.100000,15.180000,15.770000,15.769577,123934200
2020-04-07,16.610001,17.070000,16.340000,16.400000,16.399559,140498900
2020-04-08,16.500000,17.530001,16.400000,17.320000,17.319534,116151600
2020-04-09,17.940001,18.690001,16.500000,16.820000,16.819548,185771300
2020-04-13,16.820000,17.090000,16.330000,16.930000,16.929546,93724000
2020-04-14,17.020000,17.299999,16.610001,16.730000,16.729551,91017200
2020-04-15,16.040001,16.469999,15.860000,16.379999,16.379560,86749600
2020-04-16,16.670000,16.760000,15.530000,15.720000,15.719579,115633300
2020-04-17,15.750000,16.129999,15.560000,16.129999,16.129566,116733000
2020-04-20,15.480000,16.330000,15.340000,15.950000,15.949572,133739400
2020-04-22,15.850000,16.750000,15.780000,16.750000,16.749550,114967100
2020-04-23,17.200001,17.430000,16.620001,16.950001,16.950001,94759000
