Date,Open,High,Low,Close,Adj Close,Volume
2011-03-22,16.392300,16.956900,16.346800,16.925100,11.677228,7765806
2011-03-23,16.843100,16.920500,16.679199,16.747499,11.554688,16119521
2011-03-24,16.715599,16.988800,16.674601,16.792999,11.586084,9294
2011-03-25,16.665501,16.847700,16.665501,16.802099,11.592357,14180541
2011-03-28,16.756599,16.970600,16.697399,16.770300,11.570427,10026084
2011-03-29,16.847700,16.888700,16.615400,16.651899,11.488732,10315975
2011-03-30,16.756599,17.125401,16.683701,17.125401,11.815419,10315975
2011-03-31,17.161800,17.712799,17.075300,17.712799,12.220687,12903479
2011-04-01,17.740101,17.972401,17.580799,17.685499,12.210123,22633302
2011-04-04,17.749201,17.771999,17.412300,17.530701,12.103252,12285483
2011-04-05,17.489700,17.658199,17.407700,17.539801,12.109537,12285483
2011-04-06,17.530701,17.635401,17.394100,17.480600,12.068664,10327395
2011-04-07,17.471500,17.612600,17.362200,17.507900,12.087508,15591567
2011-04-08,17.385000,17.471500,17.075300,17.143600,11.835995,18326652
2011-04-11,17.166401,17.230200,16.929600,17.016100,11.747972,13805219
2011-04-12,16.852200,16.988800,16.715599,16.929600,11.688251,13723083
2011-04-13,17.075300,17.075300,16.815800,16.938700,11.694529,10428199
2011-04-14,16.897800,16.997900,16.647301,16.774799,11.581370,10590933
2011-04-15,16.779400,16.902300,16.574499,16.838600,11.625426,12562856
2011-04-18,16.711100,16.770300,16.351299,16.706499,11.534221,12755239
2011-04-19,16.802099,17.029800,16.802099,16.966000,11.713374,9947901
2011-04-20,17.125401,17.257500,17.038900,17.257500,11.914631,14103675
2011-04-25,17.193701,17.271099,17.029800,17.198299,11.873759,9034302
2011-04-26,17.216499,17.430500,17.166401,17.380400,11.999479,11837249
2011-04-27,17.380400,17.439600,16.956900,17.143600,11.835995,23916732
2011-04-28,17.029800,17.075300,16.515301,16.679199,11.515372,22352854
2011-04-29,16.620001,16.893200,16.538000,16.893200,11.663121,14733092
2011-05-02,17.020700,17.020700,16.519800,16.642799,11.498410,13435167
2011-05-03,16.597200,16.597200,16.009800,16.073601,11.105155,35712034
2011-05-04,16.191999,16.278500,15.937000,16.096300,11.120836,22069331
2011-05-05,16.005301,16.442400,15.973400,16.278500,11.246723,20349087
2011-05-06,16.456100,16.697399,16.342199,16.665501,11.514090,20870672
2011-05-09,16.665501,16.843100,16.396900,16.756599,11.577035,9298
2011-05-10,16.802099,17.020700,16.715599,17.020700,11.759496,12638184
2011-05-11,16.970600,16.970600,16.711100,16.770300,11.586501,18772690
2011-05-12,16.642799,16.843100,16.574499,16.683701,11.526668,18733379
2011-05-13,16.620001,16.683701,16.264799,16.264799,11.237251,11169619
2011-05-16,16.305799,16.465200,16.032600,16.105499,11.127188,10545693
2011-05-17,16.087200,16.164600,15.827700,16.160101,11.164916,14656885
2011-05-18,16.123699,16.210199,15.800400,15.800400,10.916398,12491701
2011-05-19,15.937000,16.028000,15.754800,15.773100,10.897540,9001140
2011-05-20,15.841400,15.900500,15.668300,15.732100,10.869214,9624188
2011-05-23,15.490800,15.868700,15.481600,15.663800,10.822026,10769920
2011-05-24,15.791300,15.991600,15.709300,15.991600,11.048502,9404793
2011-05-25,15.941500,15.982500,15.768500,15.823100,10.932079,9815253
2011-05-26,15.950600,16.333099,15.882300,16.333099,11.284443,19537390
2011-05-27,16.328600,16.492500,16.228399,16.255699,11.230965,14591440
2011-05-30,16.337700,16.346800,16.164600,16.187401,11.183772,3499565
2011-05-31,16.314899,16.383200,16.128201,16.319500,11.275040,16688324
2011-06-01,16.251200,16.374100,16.050800,16.128201,11.151072,16125012
2011-06-02,16.196501,16.283001,15.891400,16.283001,11.258102,17263276
2011-06-03,16.164600,16.483400,16.046301,16.323999,11.286448,14424533
2011-06-06,16.369600,16.369600,15.877800,15.946100,11.025172,12146247
2011-06-07,16.028000,16.269400,15.982500,16.187401,11.192003,14404328
2011-06-08,16.073601,16.223900,15.959800,16.105499,11.135376,12828151
2011-06-09,16.073601,16.146400,15.832200,15.982500,11.050334,12594261
2011-06-10,15.941500,15.978000,15.745700,15.891400,10.987351,11822315
2011-06-13,15.918800,16.018900,15.845900,15.845900,10.955893,8908902
2011-06-14,15.937000,16.069000,15.873200,16.055401,11.100744,10105584
2011-06-15,15.909700,16.283001,15.832200,16.210199,11.207770,23279410
2011-06-16,16.087200,16.283001,15.868700,16.110001,11.138487,13273750
2011-06-17,16.164600,16.191999,15.800400,15.932400,11.015700,13318112
2011-06-20,15.809500,16.050800,15.795800,16.028000,11.081796,10009393
2011-06-21,16.028000,16.050800,15.873200,15.905100,10.996820,8088640
2011-06-22,15.836800,16.228399,15.832200,16.028000,11.081796,16193532
2011-06-24,16.028000,16.046301,15.823100,15.937000,11.018880,10364071
2011-06-27,15.982500,16.046301,15.827700,15.941500,11.021991,9645271
2011-06-28,15.964300,16.415100,15.927900,16.415100,11.349436,16275448
2011-06-29,16.460600,16.606300,16.374100,16.565300,11.453287,13880766
2011-06-30,16.620001,16.651899,16.437901,16.597200,11.475345,14266849
2011-07-01,16.565300,16.711100,16.360500,16.610901,11.493125,11977363
2011-07-04,16.592699,16.797600,16.556200,16.756599,11.593939,4555474
2011-07-05,16.692900,16.756599,16.569901,16.738400,11.581344,9535464
2011-07-06,16.556200,16.720200,16.428699,16.487900,11.408019,9523385
2011-07-07,16.615400,16.638201,16.123699,16.141899,11.168624,15202629
2011-07-08,16.069000,16.069000,15.795800,15.800400,10.932335,13031076
2011-07-11,15.641000,15.745700,15.108300,15.217500,10.529028,22389530
2011-07-12,15.276700,15.381500,14.821400,14.821400,10.254969,25576143
2011-07-13,14.994400,15.244900,14.848700,14.917000,10.321110,26317783
2011-07-14,14.958000,14.958000,14.252200,14.475300,10.015501,37498822
2011-07-15,14.630100,14.730300,14.429800,14.429800,9.984014,30858104
2011-07-18,14.366000,14.479900,14.115600,14.297800,9.892684,18354543
2011-07-19,14.479900,14.707600,14.393400,14.639300,10.128967,19131541
2011-07-20,14.771300,14.880600,14.621000,14.744000,10.201415,15111708
2011-07-21,14.844200,15.140100,14.753100,14.944300,10.340001,17621249
2011-07-22,14.999000,15.172000,14.912500,14.948900,10.343186,17492335
2011-07-25,14.958000,14.958000,14.570900,14.616500,10.113193,7159
2011-07-26,14.611900,14.611900,14.297800,14.379700,9.949349,19562645
2011-07-27,14.320500,14.356900,14.042800,14.097400,9.754025,18263623
2011-07-28,14.174800,14.343300,14.088300,14.138400,9.782394,16128306
2011-07-29,14.070100,14.343300,13.742200,14.343300,9.924170,9248
2011-08-01,14.489000,14.566400,14.083700,14.297800,9.900968,15769235
2011-08-02,14.015400,14.015400,13.323300,13.469000,9.327037,59715515
2011-08-03,13.519100,13.592000,13.009100,13.182200,9.128434,40787337
2011-08-04,12.872500,13.036500,12.339800,12.772400,8.844656,37113837
2011-08-05,12.817900,13.341500,12.348900,12.886200,8.923459,32016573
2011-08-08,12.207700,12.380800,11.451900,11.634000,8.056333,45999021
2011-08-09,11.930000,12.430800,11.729600,12.430800,8.608109,50789043
2011-08-10,12.134900,12.294200,11.793400,12.021000,8.324327,42129185
2011-08-11,12.157600,12.540100,12.066600,12.421700,8.601800,29652857
2011-08-12,12.476400,12.699500,12.321600,12.654000,8.762668,22850282
2011-08-15,12.790600,12.931700,12.758700,12.931700,8.954967,18625987
2011-08-16,12.735900,12.786000,12.499200,12.754100,8.831985,23245589
2011-08-17,12.758700,13.136600,12.704100,13.136600,9.096862,18992086
2011-08-18,12.676700,12.681300,12.248700,12.603900,8.727972,31583931
2011-08-19,12.330700,12.544700,12.121200,12.134900,8.403200,23346173
2011-08-22,12.339800,12.385300,11.875300,11.975500,8.292817,22354172
2011-08-23,11.993700,12.066600,11.556600,12.066600,8.355901,31985827
2011-08-24,12.016500,12.148500,11.656800,11.998300,8.308604,26957522
2011-08-25,11.884400,12.399000,11.825200,12.107500,8.384222,21393795
2011-08-26,12.002800,12.430800,11.838900,12.408100,8.592385,27131017
2011-08-29,12.567400,12.704100,12.480900,12.590200,8.718485,23212647
2011-08-30,12.576500,12.918100,12.490000,12.840600,8.891881,20979382
2011-08-31,12.977300,13.223100,12.913500,13.136600,9.096862,23804948
2011-09-01,13.605600,14.174800,13.478100,14.024500,9.720592,53274866
2011-09-02,13.796900,13.860600,13.437200,13.655700,9.464970,27172964
2011-09-05,13.305100,13.337000,13.013700,13.113900,9.089441,14091157
2011-09-06,12.817900,13.364300,12.708600,13.346100,9.250388,23788697
2011-09-08,13.523700,13.705800,13.437200,13.510000,9.363984,18955410
2011-09-09,13.373400,13.414400,12.877100,13.113900,9.089441,18664420
2011-09-12,12.858900,12.881600,12.476400,12.881600,8.928427,22771221
2011-09-13,12.977300,13.004600,12.572000,12.758700,8.843246,15654596
2011-09-14,12.840600,13.022800,12.499200,12.877100,8.925311,22011353
2011-09-15,13.091100,13.232300,12.977300,13.091100,9.073643,18180169
2011-09-16,13.123000,13.382500,13.022800,13.341500,9.247195,21901106
2011-09-19,12.977300,13.255000,12.936300,13.227700,9.168315,19057311
2011-09-20,13.227700,13.459900,13.141200,13.191300,9.143087,16316736
2011-09-21,13.291400,13.500900,13.113900,13.150300,9.114669,20843879
2011-09-22,12.590200,12.854300,12.430800,12.635700,8.757992,29408425
2011-09-23,12.704100,12.817900,12.394400,12.490000,8.657006,23083293
2011-09-26,12.649400,12.840600,12.344300,12.763200,8.846364,18101108
2011-09-27,13.059200,13.473600,12.977300,13.291400,9.212475,32395848
2011-09-28,13.318800,13.660300,13.227700,13.250500,9.184123,27277940
2011-09-29,13.409800,13.637500,13.227700,13.341500,9.247195,23538775
2011-09-30,13.204900,13.428000,13.091100,13.227700,9.168315,27371276
2011-10-03,13.136600,13.296000,12.936300,13.054700,9.056624,22196488
2011-10-04,12.927200,12.949900,12.526500,12.895300,8.946036,31426467
2011-10-05,12.840600,13.191300,12.799700,13.113900,9.097696,23467400
2011-10-06,13.296000,13.546400,13.214000,13.364300,9.271409,23112722
2011-10-07,13.523700,13.601100,13.027300,13.200400,9.157702,18595900
2011-10-10,13.341500,13.865200,13.286900,13.719500,9.517826,21145630
2011-10-11,13.655700,14.097400,13.564600,13.979000,9.697850,24531435
2011-10-13,14.165700,14.297800,13.878800,14.138400,9.808434,31583712
2011-10-14,14.229500,14.343300,14.056400,14.297800,9.919019,18775765
2011-10-17,14.092800,14.252200,14.024500,14.252200,9.887381,15088429
2011-10-18,14.170200,14.370600,13.965400,14.297800,9.919019,15088429
2011-10-19,14.284100,14.570900,14.165700,14.570900,10.108478,22626714
2011-10-20,14.525400,14.616500,14.115600,14.388800,9.982147,20137158
2011-10-21,14.479900,14.771300,14.479900,14.666600,10.174873,17258664
2011-10-24,14.712100,15.140100,14.712100,14.999000,10.405472,15898589
2011-10-25,null,null,null,null,null,null
2011-10-26,null,null,null,null,null,null
2011-10-27,null,null,null,null,null,null
2011-10-28,15.249400,15.404200,15.021700,15.071800,10.455976,30486295
2011-10-31,14.953400,15.149200,14.730300,14.903300,10.339079,20247185
2011-11-01,14.297800,14.771300,14.234000,14.630100,10.157728,29772986
2011-11-03,14.935200,14.999000,14.643800,14.798600,10.274715,19496322
2011-11-04,14.625600,14.935200,14.534500,14.853300,10.312696,12975293
2011-11-07,14.935200,15.099100,14.757600,14.844200,10.306379,14014731
2011-11-08,14.948900,14.980800,14.634700,14.821400,10.290554,14076882
2011-11-09,14.498100,14.607400,14.329600,14.448000,10.031290,19851878
2011-11-10,null,null,null,null,null,null
2011-11-11,14.525400,14.584600,14.393400,14.498100,10.066083,8270042
2011-11-14,14.557300,14.903300,14.507200,14.534500,10.091355,14289470
2011-11-16,14.530000,14.652900,14.416100,14.630100,10.157728,17247684
2011-11-17,14.429800,14.498100,13.997200,14.079200,9.775236,18504980
2011-11-18,14.161100,14.206700,13.774100,13.865200,9.626653,16048586
2011-11-21,13.578300,13.865200,13.551000,13.664800,9.487518,32378938
2011-11-22,13.660300,13.751300,13.473600,13.628400,9.462247,19400789
2011-11-23,13.500900,13.587400,13.391600,13.459900,9.345262,16683932
2011-11-24,13.569200,13.632900,13.227700,13.514600,9.383234,7733303
2011-11-25,13.341500,13.610200,13.277800,13.437200,9.329495,11472907
2011-11-28,13.796900,13.887900,13.692100,13.815100,9.591872,16216372
2011-11-29,13.887900,14.038200,13.687600,13.705800,9.515984,15125544
2011-11-30,14.070100,14.621000,13.924400,14.525400,10.085040,35260286
2011-12-01,14.889700,15.158300,14.684800,15.094600,10.488893,27317031
2011-12-02,15.263100,15.399700,14.980800,15.149200,10.526839,23938474
2011-12-05,15.299500,15.545400,15.285800,15.390600,10.694581,26389817
2011-12-06,15.317700,15.481600,15.181100,15.458900,10.742044,17145343
2011-12-07,15.326800,15.586400,15.322300,15.436100,10.726199,20061171
2011-12-08,15.568100,15.677400,15.258500,15.404200,10.704030,30407454
2011-12-09,15.477100,15.677400,15.399700,15.572700,10.821121,14293642
2011-12-12,null,null,null,null,null,null
2011-12-13,15.504400,15.577300,15.263100,15.367800,10.678737,17507708
2011-12-14,15.331400,15.481600,15.231200,15.254000,10.599663,20832899
2011-12-15,15.413300,15.436100,15.026300,15.026300,10.441439,16414025
2011-12-16,15.117400,15.167400,14.980800,15.117400,10.504745,13215552
2011-12-19,15.076400,15.285800,15.026300,15.026300,10.441439,22063401
2011-12-20,15.208400,15.527200,15.117400,15.390600,10.694581,17833616
2011-12-21,15.254000,15.440700,15.222100,15.390600,10.694581,12859117
2011-12-22,15.449800,15.845900,15.399700,15.663800,10.884418,19196547
2011-12-23,15.754800,15.923300,15.718400,15.795800,10.976149,9691390
2011-12-26,15.823100,15.909700,15.691100,15.709300,10.916047,2967438
2011-12-27,15.641000,15.686500,15.518100,15.622800,10.855928,9023322
2011-12-28,15.618200,15.622800,15.222100,15.267600,10.609107,10555356
2011-12-29,15.340500,15.481600,15.203900,15.477100,10.754690,10550305
2012-01-02,15.581800,15.595500,15.254000,15.495300,10.775693,7456149
2012-01-03,15.518100,15.882300,15.518100,15.882300,11.044815,14048552
2012-01-04,15.750300,15.968900,15.609100,15.900500,11.057472,13844530
2012-01-05,15.732100,15.941500,15.472500,15.782200,10.975206,14741876
2012-01-06,15.845900,16.014400,15.723000,15.900500,11.057472,10879947
2012-01-09,15.959800,16.110001,15.786700,16.000700,11.127154,11347946
2012-01-10,16.150999,16.296700,16.096300,16.210199,11.272842,15486371
2012-01-11,16.100901,16.305799,16.096300,16.233000,11.288701,11150512
2012-01-12,16.255699,16.437901,16.105499,16.269400,11.314008,10178277
2012-01-13,16.255699,16.351299,16.028000,16.164600,11.241132,20665772
2012-01-16,16.223900,16.319500,16.128201,16.273899,11.317145,9103042
2012-01-17,null,null,null,null,null,null
2012-01-18,16.387800,16.729300,16.305799,16.729300,11.633835,18739968
2012-01-19,16.688299,16.829500,16.579000,16.824900,11.700316,22015306
2012-01-20,16.756599,17.034401,16.679199,16.893200,11.747808,21847739
2012-01-23,16.870399,16.902300,16.469700,16.574499,11.526184,18130316
2012-01-24,16.469700,16.506201,16.233000,16.273899,11.317145,17143367
2012-01-26,16.487900,16.711100,16.369600,16.528900,11.494474,15748592
2012-01-27,16.524401,16.683701,16.269400,16.442400,11.434322,29860832
2012-01-30,16.273899,16.273899,15.905100,16.164600,11.241132,21464731
2012-01-31,16.205601,16.205601,15.818600,15.991600,11.120829,21858720
2012-02-01,16.073601,16.292200,15.786700,16.255699,11.312978,34878595
2012-02-02,16.164600,16.323999,16.073601,16.255699,11.312978,12153494
2012-02-03,16.073601,16.419600,16.028000,16.319500,11.357376,23610809
2012-02-06,16.233000,16.419600,16.123699,16.419600,11.427040,11519026
2012-02-07,16.296700,16.592699,16.096300,16.574499,11.534839,23754217
2012-02-08,16.579000,16.984301,16.574499,16.938700,11.788299,25772699
2012-02-09,16.802099,17.016100,16.711100,16.824900,11.709105,19471066
2012-02-10,16.515301,16.733801,16.483400,16.528900,11.503105,13053916
2012-02-13,null,null,null,null,null,null
2012-02-14,17.052601,17.052601,16.765699,16.838600,11.718634,13210501
2012-02-15,17.029800,17.070801,16.551701,16.574499,11.534839,16904206
2012-02-16,16.437901,16.615400,16.251200,16.615400,11.563304,13940062
2012-02-17,16.647301,16.779400,16.442400,16.692900,11.617237,10640127
2012-02-23,16.396900,16.574499,16.346800,16.437901,11.439778,10733683
2012-02-24,16.487900,16.601801,16.301300,16.392300,11.408040,10978115
2012-02-27,16.355900,16.369600,16.160101,16.214701,11.284442,9329465
2012-02-28,16.255699,16.665501,16.214701,16.656401,11.591839,15965132
2012-02-29,16.711100,16.893200,16.670099,16.756599,11.661567,17461589
2012-03-01,16.697399,17.029800,16.629101,16.938700,11.798862,16937148
2012-03-02,16.970600,17.289400,16.970600,17.166401,11.957468,14239178
2012-03-05,17.070801,17.120899,16.770300,16.916000,11.783049,13517962
2012-03-06,16.624500,16.715599,16.287600,16.346800,11.386572,16314759
2012-03-07,16.524401,16.688299,16.392300,16.688299,11.624441,13939843
2012-03-08,16.834000,17.293900,16.783899,17.221100,11.995574,26406288
2012-03-09,17.275700,17.594400,17.161800,17.494200,12.185801,26338647
2012-03-12,17.348499,17.435101,17.166401,17.216499,11.992365,13295931
2012-03-13,17.271099,17.512501,17.261999,17.416800,12.131887,16636495
2012-03-14,17.344000,17.580799,17.307600,17.485100,12.179465,12311397
2012-03-15,17.261999,17.580799,17.189199,17.517000,12.201689,15017274
2012-03-16,17.517000,17.731001,17.453300,17.576200,12.242925,16317834
2012-03-19,null,null,null,null,null,null
2012-03-20,17.330299,17.407700,17.180099,17.266600,12.027269,12551656
2012-03-21,17.180099,17.334900,17.084400,17.166401,11.957468,9727188
2012-03-22,16.988800,17.075300,16.620001,16.688299,11.624441,9727188
2012-03-23,16.742901,16.742901,16.451500,16.528900,11.513413,19473482
2012-03-26,16.620001,16.824900,16.615400,16.820299,11.716389,11544941
2012-03-27,16.847700,17.043501,16.715599,16.834000,11.725936,12974195
2012-03-28,16.752001,16.802099,16.292200,16.392300,11.418259,16070767
2012-03-29,16.323999,16.337700,16.009800,16.223900,11.300958,19894703
2012-03-30,16.383200,16.392300,15.768500,15.905100,11.078895,21995321
2012-04-02,15.950600,16.201099,15.827700,16.073601,11.206834,13052818
2012-04-03,16.028000,16.187401,15.777600,15.823100,11.032181,12460077
2012-04-04,15.700200,15.764000,15.335900,15.335900,10.692497,21780098
2012-04-05,15.313200,15.481600,14.967100,15.026300,10.476636,24979669
2012-04-09,14.889700,14.894200,14.693900,14.798600,10.317880,13788967
2012-04-10,14.798600,15.090000,14.224900,14.498100,10.108365,32682665
2012-04-11,null,null,null,null,null,null
2012-04-12,14.689300,15.008100,14.402500,15.008100,10.463945,22331551
2012-04-13,14.775900,14.857800,14.397900,14.425200,10.057542,25050385
2012-04-16,14.570900,14.616500,14.261300,14.320500,9.984539,17565686
2012-04-17,14.548200,14.548200,14.243100,14.343300,10.000435,14626579
2012-04-18,14.311400,14.461700,14.079200,14.256800,9.940125,23511982
2012-04-19,14.183900,14.448000,14.147500,14.361500,10.013124,18434044
2012-04-20,14.557300,14.857800,14.434400,14.675700,10.232188,24342127
2012-04-23,14.347800,14.534500,14.261300,14.475300,10.092466,20309556
2012-04-24,14.320500,14.639300,14.220300,14.320500,9.984539,33166038
2012-04-25,13.819600,13.892500,13.459900,13.478100,9.397196,71161409
2012-04-26,13.364300,13.564600,13.209500,13.482700,9.400409,38402538
2012-04-27,13.592000,13.660300,13.432600,13.523700,9.428990,19756346
2012-04-30,13.546400,13.683000,13.414400,13.660300,9.524234,14452424
2012-05-02,13.564600,13.742200,13.296000,13.314200,9.293131,14452424
2012-05-03,13.387100,13.409800,13.068300,13.296000,9.280427,32123306
2012-05-04,13.341500,13.482700,12.918100,13.113900,9.153322,46917231
2012-05-07,13.159400,13.218600,12.949900,13.204900,9.216838,18678256
2012-05-08,13.154800,13.296000,12.977300,13.227700,9.232755,24218483
2012-05-09,13.059200,13.173000,12.931700,13.031900,9.096091,24423823
2012-05-10,13.296000,13.551000,12.977300,13.036500,9.099299,32977169
2012-05-11,12.795100,13.350600,12.795100,13.209500,9.220053,20764598
2012-05-14,12.931700,13.068300,12.868000,12.931700,9.026154,22257761
2012-05-15,12.931700,13.273200,12.886200,12.968200,9.051626,28995549
2012-05-16,null,null,null,null,null,null
2012-05-17,12.745000,12.790600,12.171300,12.317000,8.597100,35555010
2012-05-18,12.385300,12.581100,12.266900,12.380800,8.641631,23797921
2012-05-21,null,null,null,null,null,null
2012-05-22,13.045600,13.227700,12.931700,13.004600,9.077036,24895776
2012-05-23,12.954500,13.027300,12.380800,12.986400,9.064334,34122681
2012-05-24,12.968200,13.022800,12.667600,12.804200,8.937157,26643033
2012-05-25,12.726800,13.113900,12.726800,12.959000,9.045207,17148637
2012-05-28,13.000000,13.113900,12.959000,12.995500,9.070682,11678467
2012-05-29,13.022800,13.150300,12.795100,12.872500,8.984826,25722187
2012-05-30,12.521900,12.836100,12.467300,12.804200,8.937157,30383076
2012-05-31,12.817900,13.341500,12.722300,13.341500,9.312188,35605301
2012-06-01,13.082000,13.387100,13.000000,13.013700,9.093608,25466336
2012-06-04,13.000000,13.104700,12.817900,12.817900,8.956794,15113465
2012-06-05,12.886200,12.954500,12.613000,12.622100,8.819977,14122343
2012-06-06,12.658500,13.163900,12.417200,13.150300,9.189062,33329870
2012-06-08,13.104700,13.309700,12.990900,13.072900,9.134974,19056433
2012-06-11,13.250500,13.428000,13.082000,13.204900,9.227214,19231027
2012-06-12,13.359700,13.432600,13.150300,13.432600,9.386327,15032647
2012-06-13,13.332400,13.614700,13.204900,13.455400,9.402259,25058291
2012-06-14,13.478100,13.605600,13.291400,13.464500,9.408617,16312563
2012-06-15,13.537300,13.751300,13.396200,13.751300,9.609026,19108262
2012-06-18,13.751300,13.751300,13.751300,13.751300,9.609026,0
2012-06-19,13.728600,13.969900,13.619300,13.878800,9.698119,15963814
2012-06-20,13.878800,13.906200,13.455400,13.683000,9.561297,22986443
2012-06-21,13.705800,13.705800,13.145700,13.145700,9.185847,12583719
2012-06-22,13.195800,13.223100,12.749600,12.872500,8.994945,17211447
2012-06-25,12.631200,12.758700,12.362500,12.385300,8.654503,10989095
2012-06-26,12.508300,12.549200,12.248700,12.367100,8.641781,19462061
2012-06-27,12.339800,12.749600,12.271500,12.526500,8.753170,15837755
2012-06-28,12.385300,12.517400,12.257800,12.408100,8.670432,15112147
2012-06-29,12.863400,12.881600,12.658500,12.881600,9.001306,19148890
2012-07-02,12.827000,12.922600,12.644900,12.922600,9.040483,12138779
2012-07-03,12.949900,13.350600,12.886200,13.182200,9.222092,13925787
2012-07-04,13.159400,13.268700,13.009100,13.259600,9.276242,6174475
2012-07-05,13.332400,13.601100,13.173100,13.409800,9.381318,21786686
2012-07-06,13.209500,13.318800,13.018200,13.318800,9.317657,16600258
2012-07-10,13.364300,13.432600,12.722300,12.722300,8.900352,19283075
2012-07-11,12.795100,13.091100,12.599300,12.776900,8.938548,20145942
2012-07-12,12.594800,12.968100,12.544700,12.909000,9.030968,20781728
2012-07-13,13.045600,13.273200,12.931700,13.273200,9.285754,19343689
2012-07-16,13.273200,13.273200,13.273200,13.273200,9.285754,0
2012-07-17,13.332400,13.414400,13.068300,13.159400,9.206143,13341830
2012-07-18,13.204900,13.478100,13.068300,13.473600,9.425954,13902947
2012-07-19,13.523700,13.751300,13.523700,13.733100,9.607492,14053822
2012-07-20,13.628400,13.783200,13.528200,13.683000,9.572442,22625176
2012-07-23,13.478100,13.519100,13.072900,13.296000,9.301706,21545768
2012-07-24,13.660300,13.833300,13.528200,13.746800,9.617081,34788992
2012-07-25,13.883400,13.947100,13.683000,13.842400,9.683957,19905464
2012-07-26,13.983600,14.325100,13.906200,14.224900,9.951550,30491346
2012-07-27,14.343300,14.935200,14.284100,14.753100,10.321074,32199292
2012-07-30,14.753100,15.162900,14.616500,15.158300,10.604542,25569554
